Cms Id,First Name,Last Name,Date Of Birth,Gender,Address,Service Involvement,Local Authority Organisation,Contact Name,Contact Role,Contact Phone,Contact Email,Date Current As Of,Coverage Start Date,Coverage End Date,Coverage Geographic Area,Date Of Most Recent Interaction,Start Date Of Last Involvement
6990872,Michelle,Hill,2006-07-03,Female,"28 Conor mountains
Lydiamouth
N80 9JQ",Current,Lewisham Council,Kerry Wood-Brennan,Social Worker,+44(0)289018656,kwood-brennan@lewisham.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2020-04-09,2021-10-13
1056208,Tracey,Richards,2011-02-26,Female,"Studio 83
Hussain branch
South Francescamouth
DD93 1EL",Historic,Lewisham Council,Lee Hill,Social Worker,+44141 496 0942,lhill@lewisham.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2021-10-23,2020-11-22
2156048,Brian,Shaw,2013-09-07,Male,"Studio 41D
Josh route
Lake Chloe
KT2 0XX",Historic,Bexley Council,Georgia Owen,Social Worker,028 9018 0150,gowen@bexley.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2018-03-19,2019-12-20
2348725,Stanley,Williams,2006-05-14,Male,"Studio 5
Duncan neck
South Howard
N3 0YR",Historic,Bromley Council,Dennis Nicholls,Social Worker,+44(0)115 496 0440,dnicholls@bromley.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2019-08-31,2022-07-14
5062763,Dominic,Robertson,2014-09-07,Male,"Studio 43
Andrews parkway
Griffithsport
RH90 7BX",Current,Enfield Council,Miss Pamela Chamberlain,Social Worker,+4429 2018 0724,mchamberlain@enfield.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2018-12-04,2019-08-13
6210810,Jean,Wood,2010-04-21,Female,"Studio 18
Coleman passage
Leonardburgh
AB23 2HZ",Historic,Waltham Forest Council,Dr Paige Elliott,Social Worker,+44(0)3069990440,delliott@walthamforest.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2022-07-29,2020-11-20
1971125,Tracey,Jones,2015-05-16,Female,"1 Rosemary road
Ashleighstad
KA7 5JU",Current,Hounslow Council,Charlotte Stone,Social Worker,+44131 496 0050,cstone@hounslow.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2020-02-20,2021-10-22
9798836,Debra,Taylor,2015-09-17,Female,"966 Leanne club
North Edwardfurt
M43 2HJ",Current,Westminster Council,Katie Fowler,Social Worker,(0151) 4960648,kfowler@westminster.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2022-07-07,2018-01-26
6619435,June,Skinner,2006-06-29,Female,"Studio 1
Gavin terrace
New Gavin
M71 1YB",Current,Tower Hamlets Council,Lindsey Parsons,Social Worker,+44118 496 0327,lparsons@towerhamlets.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2019-04-29,2018-09-17
9278639,Alexander,Mills,2013-04-11,Male,"Flat 9
Samuel glen
East Marilyn
S8 6PA",Current,Sutton Council,Mr Bernard Watson,Social Worker,+441214960876,mwatson@sutton.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2020-02-10,2020-12-15
8361219,Kerry,Burrows,2008-07-19,Female,"76 Reid burgs
North Joanneville
FY70 9AS",Historic,Islington Council,Mrs Deborah Stokes,Social Worker,(0117) 496 0127,mstokes@islington.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2021-01-18,2021-10-07
7991801,Jacqueline,Green,2015-04-02,Other,"41 Webster trail
Davidfort
G50 0QT",Historic,Camden Council,Derek May,Social Worker,+441314960096,dmay@camden.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2021-01-14,2018-09-29
1586099,Daniel,Thomas,2007-09-05,Male,"6 Wright tunnel
Dohertybury
GY1Y 8EH",Historic,Southwark Council,Kevin Coleman,Social Worker,01144960883,kcoleman@southwark.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2020-03-07,2019-06-24
3514451,Amy,Stephens,2008-02-12,Female,"Flat 56
Dennis plaza
West Albert
PH8 0NJ",Historic,Croydon Council,Jason Smith-Fisher,Social Worker,(0909) 879 0760,jsmith-fisher@croydon.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2019-01-15,2019-02-20
8009358,Judith,Walker,2013-04-05,Female,"528 Rachel heights
Port Stewart
LU7 2QG",Current,Enfield Council,Roger Reynolds,Social Worker,+44131 496 0725,rreynolds@enfield.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2020-08-05,2018-04-20
5515701,Kathleen,Mann,2017-11-30,Female,"72 Preston summit
Lewisbury
HG4X 0YP",Historic,Greenwich Council,Jake Talbot-Shepherd,Social Worker,0114 4960680,jtalbot-shepherd@greenwich.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2022-06-29,2018-02-13
1171723,Maureen,Pearce,2007-07-25,Female,"99 Fiona trail
Lawrenceberg
WV6X 5HN",Current,Merton Council,Norman Jennings-Black,Social Worker,028 9018989,njennings-black@merton.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2019-06-15,2020-11-12
5357389,Clive,Dixon,2011-08-12,Male,"34 Richard way
Eileenhaven
KY9 7LX",Historic,Barnet Council,Ricky Singh,Social Worker,0118 496 0854,rsingh@barnet.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2018-03-01,2021-10-25
9726642,Jacob,Jones,2013-07-18,Male,"Studio 92C
Ellie radial
Barbarahaven
IV62 8BU",Current,Southwark Council,Michael Bentley,Social Worker,0121 4960577,mbentley@southwark.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2020-04-19,2019-10-07
7105016,Thomas,Walsh,2011-05-11,Male,"04 Reece streets
Thomasport
DD1Y 8EY",Current,Bromley Council,Vanessa Jenkins,Social Worker,+44(0)1632 960816,vjenkins@bromley.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2020-01-11,2020-11-07
4104644,Vanessa,Ford,2007-11-05,Female,"Flat 4
Wilkinson lakes
New Frederick
G0 4HQ",Current,Bromley Council,Scott Smith,Social Worker,+44(0)115 496 0210,ssmith@bromley.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2020-10-26,2021-03-08
2531251,Kayleigh,McKenzie,2016-01-01,Female,"53 Cartwright walk
North Roy
S5 3BN",Historic,Brent Council,Gemma Wright,Social Worker,(0118)4960699,gwright@brent.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2020-12-16,2020-05-06
2256258,Danny,Curtis,2008-02-14,Male,"Studio 13
Julie trail
East Gavin
L33 4TH",Current,Merton Council,Gavin Ashton-Ball,Social Worker,+44141 4960706,gashton-ball@merton.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2019-04-19,2018-01-08
7133944,Jasmine,Khan,2017-09-27,Female,"Flat 33
Elaine court
North Jack
LS81 2EJ",Current,Lambeth Council,Dr Kieran Ward,Social Worker,(0121) 4960754,dward@lambeth.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2018-09-18,2019-09-14
8941018,Rhys,Brown,2014-03-18,Male,"Studio 78
Sarah wells
Huntermouth
L6D 8GN",Historic,Lambeth Council,Mr Glen Taylor,Social Worker,+44(0)113 4960474,mtaylor@lambeth.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2018-10-19,2018-07-16
4972513,Lawrence,Davies,2013-11-11,Male,"Flat 58
Stewart brook
North Trevorport
FK74 5EE",Historic,Harrow Council,Frank Foster,Social Worker,+44131 496 0587,ffoster@harrow.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2020-06-08,2018-09-30
5990936,Louise,Fitzgerald,2015-02-15,Female,"80 Power inlet
Joneschester
SM2 9SH",Current,Hillingdon Council,Stacey Taylor,Social Worker,0808 157 0856,staylor@hillingdon.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2021-04-01,2021-10-01
1331138,Beth,Preston,2016-08-18,Female,"5 Kelly common
East Paulinefort
HU9B 1WE",Current,Havering Council,Stephen Wood,Social Worker,(0121) 4960970,swood@havering.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2021-02-07,2022-03-31
3797103,Robert,Anderson,2014-05-27,Male,"Studio 04
Hanson road
Mossport
S0T 6QY",Current,Sutton Council,Mrs Sheila Johnson,Social Worker,+44(0)1144960877,mjohnson@sutton.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2018-06-19,2018-11-28
6044260,Ann,Hopkins,2010-12-29,Female,"Studio 67S
Deborah loop
East Emmafurt
L2W 2ZQ",Current,Havering Council,Dr Kelly Brennan,Social Worker,+441632 960 506,dbrennan@havering.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2020-03-13,2018-02-18
8719403,Marie,Robson,2006-05-22,Female,"Flat 87
Leanne radial
Staceyside
BR51 6HX",Current,Wandsworth Council,Ashley Ahmed-Palmer,Social Worker,01614960295,aahmed-palmer@wandsworth.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2020-12-16,2018-07-11
3939913,Ricky,Jenkins,2006-05-24,Male,"3 Ryan street
Denisfort
E17 8TP",Historic,Islington Council,Michael Smith,Social Worker,+44113 4960125,msmith@islington.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2021-08-16,2022-05-27
9327227,Danny,Matthews,2010-12-25,Male,"Studio 2
Joanna station
Lake Claire
L19 5LQ",Historic,Greenwich Council,Dr Iain Powell,Social Worker,+44306 999 0622,dpowell@greenwich.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2018-11-18,2022-05-10
8009091,Josephine,Mills,2013-10-30,Female,"Studio 85j
Charles inlet
New Hilaryport
W9 8RZ",Current,Hounslow Council,Paula Francis,Social Worker,+44121 4960106,pfrancis@hounslow.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2019-12-29,2019-01-01
3853763,Megan,Jackson,2014-12-04,Female,"4 Smith parkway
North Jordanchester
IM61 3PD",Current,Westminster Council,Ben Field,Social Worker,01144960218,bfield@westminster.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2021-01-20,2022-04-02
9155317,Jill,Campbell,2009-12-11,Female,"94 Kemp mall
Raymondbury
TF9 0PY",Historic,Haringey Council,Rita Hughes,Social Worker,+44289018768,rhughes@haringey.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2021-03-16,2021-08-14
1064024,Nigel,Martin,2013-07-20,Male,"305 Frank crest
Seanland
TN11 4UU",Current,Islington Council,Mr Marcus Davies,Social Worker,01614960607,mdavies@islington.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2020-09-20,2021-12-08
8715977,Louise,Smith,2010-09-19,Female,"831 Howe squares
Port Geoffrey
CT9R 4UY",Not Specified,Bromley Council,Shaun Shah,Social Worker,(0151) 496 0645,sshah@bromley.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2022-04-13,2020-06-26
4503697,Adrian,Stevens,2008-08-12,Male,"Flat 45
Gerald forest
Taylorview
KY1 0JS",Historic,Croydon Council,Dr Callum Watson,Social Worker,(01632)960550,dwatson@croydon.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2019-12-22,2022-02-28
2462803,Kayleigh,Donnelly,2014-06-22,Female,"Studio 72x
George fall
Brianview
OX6R 1JZ",Current,Havering Council,Melanie Bartlett,Social Worker,+44121 4960236,mbartlett@havering.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2022-04-14,2019-06-11
9663203,Hayley,Davis,2017-08-04,Female,"Studio 13E
Valerie road
Cartwrightstad
DG5 0SA",Current,Enfield Council,Hollie Patel-Duncan,Social Worker,+44114 496 0915,hpatel-duncan@enfield.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2021-09-13,2022-05-26
2265194,Kerry,Smith,2007-07-13,Female,"Flat 6
Williams throughway
Allanfurt
M8 1ES",Historic,Hounslow Council,Mr Bradley Dennis,Social Worker,+44191 496 0802,mdennis@hounslow.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2021-10-31,2020-11-14
1629658,Iain,Wall,2017-10-17,Male,"Flat 52
Bishop motorway
Janeberg
B81 3NF",Current,Barnet Council,Dylan Webb,Social Worker,0191 4960477,dwebb@barnet.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2019-08-31,2022-07-07
1882576,Lynda,Leonard,2009-03-31,Female,"742 Walsh cove
Davieschester
E78 0ZW",Historic,Wandsworth Council,Dr Jake Andrews,Social Worker,(028)9018274,dandrews@wandsworth.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2021-05-26,2018-02-18
9006463,Sheila,Moss,2008-03-17,Female,"Flat 17
Jeremy track
Port Simon
KW8 9JB",Historic,Lewisham Council,Dr Eric Simmons,Social Worker,+44(0)1914960585,dsimmons@lewisham.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2018-12-19,2018-04-02
9300676,Stephanie,Hunt,2009-06-23,Female,"149 Hazel way
Gregoryville
B6 9JY",Not Specified,Newham Council,Albert Poole,Social Worker,+44292018453,apoole@newham.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2018-01-27,2020-01-07
5777445,Andrew,Lewis,2013-04-27,Male,"Studio 02
Smith harbor
New Alexberg
OX2 6AL",Current,Havering Council,Tony Morrison-Parry,Social Worker,0289018012,tmorrison-parry@havering.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2019-11-24,2019-09-28
1685668,Ian,Summers,2011-06-21,Male,"Studio 1
Cooper overpass
New Simon
CH1 0WH",Current,Tower Hamlets Council,Miss Nicola Hughes,Social Worker,+44(0)1154960894,mhughes@towerhamlets.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2018-02-23,2018-07-14
3819236,Gail,Thomas,2009-09-28,Female,"5 Chloe ways
New Jennifer
ST9 7DT",Current,Merton Council,Lydia Hicks-Hall,Social Worker,(0151) 496 0781,lhicks-hall@merton.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2022-09-10,2020-03-15
5793414,Dawn,Wilson,2011-05-03,Female,"4 Ward square
South Hollyville
TD37 3NX",Current,Waltham Forest Council,Alison Jones,Social Worker,01414960387,ajones@walthamforest.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2021-10-27,2021-11-16
9087413,Clifford,Gibbons,2010-03-16,Male,"Flat 5
Eric grove
Terryside
LA9E 1YR",Historic,Barnet Council,Dr Leigh Barlow,Social Worker,0114 4960021,dbarlow@barnet.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2019-08-11,2019-03-19
7761005,Katie,Lewis,2006-06-01,Female,"Studio 69h
Lydia estate
East Sandrachester
B13 9GN",Historic,Lewisham Council,Ms Ann Patterson,Social Worker,+44(0)161 4960293,mpatterson@lewisham.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2020-08-12,2022-05-09
2022991,Hollie,Walters,2008-10-10,Female,"7 Clarke bypass
Woodmouth
HS61 0SY",Historic,Islington Council,Janice James,Social Worker,0151 496 0620,jjames@islington.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2022-05-21,2021-07-26
6967996,Stephanie,Bryant,2007-08-19,Female,"Flat 6
Warner stream
Dorothyside
N0C 6AB",Current,Greenwich Council,Christopher Cox,Social Worker,+4428 9018557,ccox@greenwich.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2019-03-09,2020-12-30
7075900,Jacqueline,Owens,2012-09-23,Female,"Studio 1
Holland loaf
New Paulineport
WA3H 7RF",Current,Islington Council,Dr Joan Skinner,Social Worker,+44(0)29 2018 0305,dskinner@islington.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2018-09-22,2022-02-10
6475836,Adam,Hargreaves,2007-07-25,Male,"8 Hall lodge
North Adam
N8F 5FG",Current,Southwark Council,Frances Brooks,Social Worker,(0909) 8790363,fbrooks@southwark.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2019-06-16,2021-10-21
2118239,Jonathan,Howell,2013-04-14,Male,"Flat 63w
Martyn extension
Lake Jonathan
B2 9FN",Current,Greenwich Council,Dr Holly Jones,Social Worker,029 2018651,djones@greenwich.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2022-07-16,2020-07-28
3466225,Alan,Walker,2007-12-25,Other,"55 Ross parkway
West Anntown
S70 1XL",Current,Lewisham Council,Dawn Thompson,Social Worker,(01632) 960 214,dthompson@lewisham.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2019-10-05,2020-04-07
5361621,Maria,Stone,2017-01-09,Female,"Studio 82
Skinner roads
Dianaton
WC85 0AY",Historic,Hillingdon Council,Jodie Barker-Faulkner,Social Worker,029 2018 0821,jbarker-faulkner@hillingdon.gov.uk,2022-10-15 00:00:00,2018-01-01 00:00:00,2022-09-30 00:00:00,test,2021-07-04,2019-04-16
